library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
US Census 1990,load_csv,3.3396801682758606e-05,0.0001320775099954023,6.073704661609198e-05,0.4221964102297097,0.9247768364532161,0.9519981477478952,0.0029151578939710303,0.002251798223770773,0.0028270583799347966,0.27664905800116096,7.082276378754594,7.683419444602194
US Census 1990,load_json,37.024638390638636,66.04216842401316,49.469258442849814,279.98782976964304,35.08989594869188,87.87623959568766,441.3103012885403,589.044721268658,932.490729393082,440.3529974937639,91.34939582469106,269.10080504333575
US Census 1990,max,0.011139333326631005,0.012373301819812796,0.01641606671839542,1.3202672644827583e-05,1.5273737696551727e-05,1.4539009793103453e-05,0.00014853024962758595,0.00018211899108160897,0.0001487738891477831,0.00013628474342988506,0.00010545270714482756,0.00020223395289195405
US Census 1990,mean,0.006741695475062726,0.008369198314455654,0.01405540647821266,1.7666721481481473e-06,8.178277108225105e-06,3.7043231578947356e-06,0.00011878900568965505,0.00016881948802758632,0.00012562853511822664,0.00010101306306781608,6.614718341137569e-05,3.545272447816091e-05
US Census 1990,merge,0.0007858630764195389,0.00011209059046436777,0.00011725392308160918,0.0675226590143404,0.111940256371899,0.04680245294190489,1.965249739130435e-06,2.7774039841897234e-06,3.257659557971016e-06,0.000248586729062069,3.4964590639999995e-05,3.9270123608465635e-05
US Census 1990,min,0.012168299155223054,0.01820245837342071,0.019712515331696608,1.4181940188505744e-05,1.6016431931034485e-05,1.8666153610344826e-05,,,,4.257365403333334e-05,2.1409489156695158e-05,1.6077857667487668e-05
US Census 1990,replace,6.456299209359606e-06,6.019746290640394e-06,6.849779981609194e-06,2.2054429900000012e-06,1.7324150133333336e-05,1.1519534786206896e-05,0.00043815244161330054,0.00029137931152955663,0.0004022662148091952,9.906190636781609e-05,6.707699898965518e-05,7.173567430344827e-05
US Census 1990,save_csv,20.147889368766464,92.62689875519915,65.84278659349401,17.263863530043476,8.058495359273968,7.3330204144804805,0.5031719487433166,0.8106196683579787,0.33692067016425514,13.604888934469695,1.9065936268788044,4.612042343973625
US Census 1990,save_json,27.66205432604374,46.11373924673038,72.56392112668185,5.218396361884273,0.6537421840620928,14.012480632508794,10.222965336186407,8.643708833390246,13.88139066883942,5.230116161765485,10.597563677741265,6.035729223906333
US Census 1990,sort,0.21674984777140735,3.795931126436779e-06,5.64968340689655e-06,0.011163690298547097,0.2863345570901793,0.25890675177984374,0.004067504874110335,0.0016367503620800024,0.004440158109374712,0.007929680215154023,0.0023133528582660093,0.0011384169129068967
US Census 1990,sum,0.008867899653933841,0.01409538077846436,0.004812918140815257,1.4621205360919541e-05,1.3732850602298852e-05,1.5655031103448273e-05,0.00011827688805172413,0.00012230013545402304,0.00012249137885057473,0.00018878905715517238,0.00015207815563793103,0.00012214962267126438
US Census 1990,unique,0.007865598488027512,0.02441994935540221,0.016851372403926416,1.1993085406896548e-05,1.40051203229885e-05,1.592755542068966e-05,3.636411793596058e-05,5.175279881034482e-05,4.053630498965519e-05,6.793829930541868e-05,5.52681763333333e-05,3.7097968368965494e-05
