library,,Dask,Dask,Dask,Pandas,Pandas,Pandas,Polars,Polars,Polars,Vaex,Vaex,Vaex
version,,2022.1.0,2024.8.0,2025.1.0,1.0.0,2.0.0,2.2.3,0.20.0,1.0.0,1.31.0,4.13.0,4.15.0,4.17.0
dataset,function,,,,,,,,,,,,
US Census 1990,sum,0.00046679250280818755,6.508646837653563e-05,2.296269548268418e-05,2.96969213603272e-08,2.6022160287622803e-08,2.927486145810304e-08,1.951624054767637e-05,1.3582485097615473e-05,1.443731720527642e-05,5.119234298550574e-06,4.4840793700639394e-06,7.831271986283674e-07
US Census 1990,unique,8.815770135917177e-05,0.00021617320951966714,0.00014811025279493726,3.533872431055741e-08,5.0835817206856627e-08,3.711575588787284e-08,2.727958994962569e-06,1.44025557144506e-06,3.3778457179778324e-06,3.6361510578559685e-06,5.243085488590906e-06,1.0816056118628084e-06
Water Potability,concat_dataframes,1.628093136839624e-06,1.6963809000232027e-06,1.5281315550107531e-06,3.532202456348047e-08,2.3742970485214764e-08,1.874653491342297e-08,1.464602304957043e-06,1.488912157740206e-06,1.4003002604567708e-06,2.201623526119881e-06,3.0871622148728024e-06,1.5479931975299466e-06
Water Potability,count,1.2623242070532198e-07,7.720693877897403e-07,4.212164235756193e-07,2.4649920169918015e-08,1.906116617699422e-08,1.5164165892326938e-08,1.7466062027080433e-08,1.0516056337351833e-08,8.395717037043568e-09,4.3426500815780113e-08,5.506381508612284e-08,1.418599099151416e-06
Water Potability,drop,1.7279415417227832e-06,1.7499496411330838e-06,1.6737178530929272e-06,1.9235906027842603e-06,1.4730452015090684e-06,1.659952048633349e-06,1.563320707363933e-06,1.5373303833764554e-06,1.5608042562674188e-06,1.5980237193794555e-08,1.204483878766234e-08,1.7982609216263636e-08
Water Potability,dropna,2.7749594740573446e-08,2.9439236944505352e-08,1.788542735523669e-08,2.2730890049879464e-06,2.1163964084348158e-06,1.9090310164385455e-06,3.1452032683789587e-06,3.0659831967197137e-06,3.0346090902927256e-06,1.393287265398561e-06,1.0815546082232705e-08,1.619404293319019e-08
Water Potability,fillna,3.243737290009313e-08,2.6150892206233735e-08,1.609549918225168e-08,3.587348726733736e-08,2.1512063156102158e-08,1.1914065928966596e-08,5.5760620707404446e-06,4.8137380428864106e-06,4.638656848286685e-06,8.465292048849253e-08,5.901238868600636e-08,5.099062581519117e-08
Water Potability,groupby,2.465831319871746e-08,3.023806319408906e-08,1.909110403761234e-08,3.956511293303181e-08,2.6128745487548783e-08,1.9964895061314776e-08,3.731410329407309e-06,3.5614395108563726e-06,3.4158265096961623e-06,8.074567286430113e-07,1.82018346424294e-06,0.00017563423416014476
Water Potability,isna,3.06151398934622e-08,3.1257316918681414e-08,1.4254348163126485e-08,3.200741248135883e-08,1.8052088665790055e-08,1.6881281500650908e-08,5.360128085973457e-06,4.732125889284216e-06,4.773381767764745e-06,7.221462312017517e-08,1.424797575452039e-08,1.7996393549324342e-08
Water Potability,load_csv,4.0890055264879105e-06,5.214664598424404e-06,4.132926680302703e-06,2.5203582524603323e-07,1.1012060896461055e-07,6.037034973689148e-08,0.00019096977484067974,0.00018025225045504868,0.0002210749579351995,2.077018401299318e-06,8.469125278920279e-07,7.622624119401915e-07
Water Potability,load_json,8.706950946534262e-07,9.76717825682188e-07,9.106400062361957e-07,1.404242617124625e-05,6.5791864556260405e-06,7.331214621821163e-06,7.013994258650449e-06,3.894013070291428e-06,4.633224808855428e-06,7.65793561708706e-07,3.683164197260828e-05,2.8177679736872608e-05
Water Potability,max,1.0341285208899572e-07,1.9770490797490143e-07,1.2764044061901219e-07,3.717953943081823e-08,2.223378849510749e-08,1.9551887244862874e-08,1.3502180951851913e-08,1.3693347329596437e-08,1.9235502198472235e-08,1.1601987928681626e-06,1.3709304976040906e-08,1.3973099929370916e-06
Water Potability,mean,2.006091453322704e-07,3.3910599604862345e-07,3.2272241357019805e-07,3.441963228355087e-08,2.473641213599927e-08,2.0201812681444178e-08,1.6445527358260804e-06,1.617261172613907e-06,1.6079041601208696e-06,1.493880602632483e-06,2.0107713325338002e-06,1.523722764612345e-06
Water Potability,merge,1.0469743586264556e-05,9.64368652385073e-06,9.662026470595108e-06,7.136984471937679e-06,5.376071175600983e-06,4.853202642542013e-06,1.899227195333705e-08,8.821626937495797e-09,9.431339902158471e-09,1.513214039181247e-06,1.5783995770927787e-06,1.5298400306154144e-06
Water Potability,min,1.1654008568288262e-07,1.5423694288403728e-06,1.773520483473614e-06,3.45554345434093e-08,1.4247065113151777e-06,1.2761204639043724e-06,,,,1.6192636248705484e-06,1.7046567010332136e-06,1.6449055400589117e-06
Water Potability,replace,3.233584898591345e-08,2.5854521400941416e-08,1.1866413176211073e-08,3.8989373777060345e-08,2.2704748830459315e-08,1.9731753869648788e-08,,,,1.9938299593722082e-08,1.901126941594018e-08,2.2800069690226004e-08
Water Potability,save_csv,1.5348433586085566e-05,1.4329622777053761e-05,1.3460721564327058e-05,1.614297938256158e-06,1.2190241090786561e-06,9.805961041621958e-07,3.8762631782284345e-08,4.5699694486884776e-08,4.901833578735038e-08,1.6708272672379446e-06,7.216894929590934e-07,2.5003641116560945e-06
Water Potability,save_json,5.0959003369799664e-06,1.2016776047952122e-05,1.0195420153043695e-05,3.578570253816909e-08,3.3892726608966422e-06,2.0524548028919354e-06,1.3272900212374514e-06,1.6197778917891127e-08,2.3747983682735025e-08,7.132098975772156e-08,5.276435367914345e-08,4.2826938582969913e-08
Water Potability,sort,2.9148633590092835e-08,2.787822205422499e-08,1.953163916169949e-08,1.3541787489262848e-06,1.6642994035140477e-06,1.8047232358718196e-06,1.5728736574230473e-06,1.6835623680095822e-06,1.609841049047526e-06,5.584825342289525e-06,9.517627904969405e-06,5.62394438929914e-06
Water Potability,sum,2.7714867848050494e-07,1.6369939234648424e-07,2.849228846686304e-07,3.1621252987704205e-08,1.6177615975067723e-06,1.4622386366869947e-06,1.8184223022375193e-08,1.479858665647613e-08,1.0240380064737126e-08,1.811735656942204e-06,1.4609949329987974e-06,1.807571205954325e-06
Water Potability,unique,2.1206366358162968e-06,2.2114852838016324e-06,2.0625958632603854e-06,3.599028396276685e-08,2.1599924787226876e-08,1.899791108183211e-08,1.9525003901942576e-06,2.0052833362449706e-06,1.897820805845793e-06,1.4290387844607225e-06,1.886926699218496e-06,2.032826200357023e-06
